Site,Participant_ID,RowNumber,session_id,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,gender,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,year,Station,Date.x,Experimenter,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,StartDate.x,EndDate,NumberofDays,Pool2a,Pool2b,Pool2c,Pool2d,Pool3,Pool4,Pool5a,Pool6,Pool7b,Pool7c,Pool7d,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool17,Pool18,Pool19a,Pool19b,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bigfive_order,debrief_order,demographics_order,elmques_order,filler1_order,filler2_order,galinskyvignette_order,inlab_order,intrinsic_order,mcfiller_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempestimate_order,tempfollowup_order,welcome_order,DateComputer,TimeComputer,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,DaysSinceMonthLab,DaysSinceAugLab,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
IthacaCollege,104,2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/18/2014,KK,72.5,SR-II,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,110,31,46,,0.727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,105,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/19/2014,HP,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,111,31,46,,0.738636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,106,1957,7570383,18,,330,354,352,350,347,342,340,337,332,5,3,6,1,7,2,6,1,7,3,4,3,6,7,5,6,1,3,2,2,3,3,3,2,4,4,4,4,3,2,4,4,2,14,1,6,OT,1,2,2,0,2,2,2,2,2,2,4,4,2,1,4,4,5,2,1,4,1,7,6,6,4,5,3,2,70,7,2,7,7,6,2,13,1,a,11/19/2014,HP,72.5,II-SR,20,7,B,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,59.00000248,17,33,21,24,22,26,25,23,28,36,35,20,14,15,16,18,34,3,4,32,31,37,30,29,0,27,12,9,11,10,7,6,1,11/19/2014,12:11,11,19,14,92,111,92,111,31,46,0.738636364,0.738636364,Fail,6,6.5,5.5,5.5,1,3.133333333,6,3.666666667,4,5,6,2.5,LowPower,Credentials,Female,BestGrade,0,1,1,1,0,3,+,CommunalFemale,Communal,FemaleTarget,5,0.484126984,1,1
IthacaCollege,107,1997,7572644,19,357,330,354,351,348,345,342,339,336,333,6,1,7,2,6,3,5,1,7,2,3,1,4,6,4,6,1,2,1,1,4,2,4,3,4,2,4,4,2,3,4,4,2,15,1,8,Cinema & Photography,0,3,1,0,1,2,2,4,1,2,2,2,1,2,20,4,4,2,6,6,1,6,5,5,3,5,4,2,60,6,3,7,7,5,1,5,2,b,11/20/2014,CH,72.5,SR-II,10,7,C,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,240.9999954,25,32,6,9,11,10,8,7,27,36,35,13,15,16,17,26,31,3,4,29,30,37,34,28,0,33,21,18,20,19,24,23,1,11/20/2014,12:18,11,20,14,92,112,92,112,31,46,0.75,0.75,Pass,6,7,5.5,6,1.5,2.666666667,6,3.666666667,4,4,5,2,HighPower,NoCredentials,Female,WorstGrade,0,1,0,1,1,3,+,CommunalMale,Communal,MaleTarget,3.6,0.484126984,-1,0
IthacaCollege,108,2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/20/2014,CH,72.5,SR-II,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,112,31,46,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,109,2005,7572895,19,357,330,354,351,348,345,342,339,336,333,6,5,5,4,6,2,4,6,4,1,7,6,7,8,6,6,,2,3,2,2,4,3,2,3,2,3,3,2,4,4,4,2,14,2,20,Film and Photography Visual Arts,0,-1,2,1,1,4,3,2,1,3,4,4,3,1,15,3,4,2,1,6,1,8,5,4,5,4,2,3,50,6,2,6,6,5,2,15,2,b,11/20/2014,AKG,72.5,II-SR,10,6,A,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,101.0000016,26,34,4,8,9,7,6,5,30,36,35,3,20,21,22,10,29,24,25,28,27,37,31,33,0,32,18,15,17,16,13,12,1,11/20/2014,14:42,11,20,14,92,112,92,112,31,46,0.75,0.75,Fail,6.5,3.5,6,3.5,4,2.866666667,4.5,3.5,3,4,4,3.5,HighPower,Credentials,,WorstGrade,0,0,1,1,0,2,-,CommunalFemale,Communal,FemaleTarget,6.8,0.317460317,1,0
IthacaCollege,11,2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2014,AKG,76.5,SR-II,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,49,31,46,,0.034090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,110,2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/20/2014,AKG,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,112,31,46,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,111,2146,7597254,19,357,330,354,351,348,345,342,339,336,333,7,7,7,4,6,5,6,2,4,4,6,5,9,8,5,6,1,3,3,2,3,4,3,2,3,2,3,3,3,4,3,2,1,,1,0,Occupational Therapy,0,1,1,0,1,4,5,4,1,3,4,4,2,2,6,4,3,2,6,6,2,9,4,4,4,4,3,4,58,6,4,4,4,2,1,0,2,a,12/1/2014,EH,72.5,SR-II,10,6,B,Friday,3,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,92.00000768,18,32,6,7,10,9,11,8,30,36,35,17,24,25,26,5,33,14,15,31,27,37,34,28,0,29,22,19,21,20,4,3,1,12/1/2014,13:11,12,1,14,122,123,122,123,31,46,0.875,0.875,Fail,5,6.5,5,3.5,4,2.866666667,3.5,4,4,3,4,3.25,HighPower,NoCredentials,Female,BestGrade,1,1,0,0,1,3,+,CommunalMale,Communal,MaleTarget,6.6,0.817460317,1,0
IthacaCollege,112,2145,7597251,18,357,330,354,351,348,345,342,339,336,333,5,5,7,2,6,5,5,1,6,5,9,8,9,7,8,6,2,3,2,2,4,2,3,2,3,4,2,2,2,3,4,2,2,20,2,10,Business Administration,0,1,1,0,1,2,2,2,3,4,3,3,2,2,,3,5,2,1,6,2,12,3,6,5,5,5,1,65,6,2,7,6,6,2,100,1,b,12/1/2014,EH,72.5,SR-II,20,6,B,Monday,4,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,66.00000097,13,33,14,19,17,15,18,16,30,36,35,8,24,25,26,6,34,3,4,29,28,37,32,27,0,31,12,9,11,10,22,21,1,12/1/2014,13:11,12,1,14,122,123,122,123,31,46,0.875,0.875,Pass,4.5,7,4,4,2,2.666666667,6,2.833333333,3,5,6,2,LowPower,Credentials,Male,WorstGrade,0,0,0,0,0,0,-,AgenticMale,Agentic,MaleTarget,8.2,-0.349206349,-1,0
IthacaCollege,113,2197,7603012,19,357,330,354,351,348,345,342,339,336,333,6,2,6,6,6,2,7,3,7,5,9,5,5,7,6,5,1,2,3,2,4,4,3,3,3,2,4,4,4,4,3,4,2,50,1,5,Applied Psychology,0,3,1,0,1,2,2,2,2,4,5,5,1,2,15,4,5,2,6,6,2,60,3,7,5,3,3,5,68,6,4,7,6,2,2,30,2,b,12/2/2014,PH,72.5,II-SR,10,7,C,Friday,4,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,179.0000035,2,30,16,19,21,17,20,18,29,36,35,12,4,5,6,26,28,14,15,27,32,37,31,33,0,34,10,7,9,8,25,24,1,12/2/2014,12:15,12,2,14,122,124,122,124,31,46,0.886363636,0.886363636,Pass,4.5,5.5,6,6.5,3.5,3.133333333,6,3.833333333,4,5,7,4,HighPower,NoCredentials,Female,WorstGrade,0,1,0,0,0,1,-,AgenticMale,Agentic,MaleTarget,6.4,0.650793651,1,1
IthacaCollege,114,2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/2/2014,PH,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,124,31,46,,0.886363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,115,2233,7604009,21,357,330,354,351,348,345,342,339,336,333,6,4,5,6,7,4,6,4,5,3,5,4,5,5,4,6,2,3,3,3,3,3,4,3,4,2,3,3,3,3,2,3,1,8,2,6,Sports Studies,0,1,1,1,1,3,2,4,4,4,3,3,3,1,3,4,4,2,5,6,1,5,5,5,2,4,4,2,Unknown,3,2,6,6,5,2,7,4,a,12/2/2014,KK,72.5,SR-II,10,7,A,Monday,4,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,95.00000586,16,28,17,22,20,19,18,21,32,36,35,6,24,25,26,7,33,3,4,30,34,37,29,31,0,27,11,8,10,9,15,14,1,12/2/2014,14:46,12,2,14,122,124,122,124,31,46,0.886363636,0.886363636,Pass,6,4.5,5,5,4.5,2.733333333,5.5,2.833333333,4,4,5,2,LowPower,NoCredentials,Male,WorstGrade,1,0,1,1,0,3,+,CommunalFemale,Communal,FemaleTarget,4.6,-0.349206349,-1,1
IthacaCollege,116,2836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/2/2014,KK,72.5,SR-II,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,124,31,46,,0.886363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,117,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/3/2014,HP,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,125,31,46,,0.897727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,118,2287,7608008,21,357,331,354,351,348,345,342,339,337,334,6,2,7,2,6,2,7,2,6,2,6,3,4,5,5,6,1,4,3,3,3,3,2,1,3,3,4,3,3,4,3,4,2,1,1,1,Biology,0,2,2,0,1,4,4,3,2,2,4,4,2,2,12,4,5,2,3,5,2,4,5,5,2,5,2,3,65,6,3,7,6,2,2,10,4,b,12/3/2014,HP,72.5,II-SR,20,7,B,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,54.99999337,26,33,2,5,3,7,4,6,32,36,35,9,16,17,18,19,34,21,22,29,28,37,31,30,0,27,13,10,12,11,25,24,1,12/3/2014,12:06,12,3,14,122,125,122,125,31,46,0.897727273,0.897727273,Pass,6,6.5,6,6.5,2,3.333333333,4,3.833333333,4,5,5,2.5,HighPower,Credentials,Female,BestGrade,0,1,0,0,0,1,-,CommunalFemale,Communal,FemaleTarget,4.6,0.650793651,-1,1
IthacaCollege,119,2366,7612148,21,357,330,354,351,348,345,342,339,336,333,6,6,7,4,6,3,6,1,6,1,7,6,6,7,7,6,2,3,3,3,4,3,2,1,4,4,4,4,2,2,2,4,2,20,2,20,Physical Therapy,0,2,2,0,1,2,2,3,2,2,4,4,2,2,15,4,4,2,2,6,2,30,5,6,1,5,4,2,~70,4,3,7,7,1,2,15,3,a,12/4/2014,CH,72.5,SR-II,10,7,C,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,240.0000014,26,27,16,21,18,20,19,17,33,36,35,25,7,8,9,23,30,14,15,31,34,37,28,32,0,29,5,2,4,3,12,11,1,12/4/2014,12:24,12,4,14,122,126,122,126,31,46,0.909090909,0.909090909,Pass,6.5,7,5.5,4,3,3.266666667,6,3.833333333,4,4,6,1.5,HighPower,NoCredentials,Male,WorstGrade,0,0,0,0,0,0,-,CommunalFemale,Communal,FemaleTarget,6.6,0.650793651,-1,1
IthacaCollege,12,538,7428643,18,357,330,354,351,348,345,342,339,336,333,7,5,5,2,7,3,5,5,5,5,7,6,7,7,7,6,1,3,2,2,3,3,3,3,3,4,4,3,4,3,4,4,2,8,2,9,physical therapy,0,1,1,1,1,4,4,2,2,2,2,2,4,2,10,3,3,2,5,1,2,9,4,5,2,4,4,2,65,4,4,6,7,4,1,8,1,a,9/18/2014,AKG,76.5,SR-II,20,5,C,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,137.9999983,26,30,11,14,16,12,15,13,33,36,35,10,3,4,5,25,32,7,8,27,29,37,28,34,0,31,23,20,22,21,19,18,1,9/18/2014,15:29,9,18,14,31,49,31,49,31,46,0.034090909,0.034090909,Pass,5,4,6,4,2.5,3.066666667,4,2.666666667,3,3,5,2,LowPower,Credentials,Female,BestGrade,0,0,0,0,1,1,-,CommunalMale,Communal,MaleTarget,6.8,-0.515873016,1,0
IthacaCollege,120,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/4/2014,CH,72.5,SR-II,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,126,31,46,,0.909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,121,2386,7612813,20,357,330,354,351,348,345,342,339,336,333,3,3,5,5,6,7,7,6,5,2,5,5,7,8,9,6,2,2,1,2,3,4,4,3,3,3,3,3,2,2,1,3,2,8,2,15,Cinema and Photograpghy,2,-1,2,0,1,2,2,2,4,2,1,2,4,2,15,3,4,2,1,5,1,10,5,5,4,3,5,5,50,6,3,6,6,3,2,20,2,b,12/4/2014,AKG,72.5,II-SR,10,3,A,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,66.00000097,20,27,4,9,7,6,8,5,29,36,35,26,22,23,24,2,34,11,12,32,30,37,33,28,0,31,19,16,18,17,15,14,1,12/4/2014,14:41,12,4,14,122,126,122,126,31,46,0.909090909,0.909090909,Pass,6,3.5,2,6,4,2.333333333,6,2.166666667,3,4,5,3.25,LowPower,Credentials,Male,WorstGrade,0,0,0,1,0,1,-,CommunalMale,Communal,MaleTarget,6.8,-1.015873016,-1,0
IthacaCollege,122,2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/4/2014,AKG,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,126,31,46,,0.909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,123,2454,7624548,18,357,330,354,351,348,345,342,339,336,333,3,6,7,6,6,7,7,4,5,4,9,6,6,9,6,2,1,2,2,2,3,3,3,3,4,3,4,2,3,3,2,4,2,2,2,6,Psychology,0,2,1,0,1,4,3,3,2,4,3,2,5,1,4,4,4,2,6,6,1,4,3,3,2,3,2,4,66,5,3,6,6,5,2,1,1,b,12/8/2014,EH,72.5,SR-II,10,6,B,Monday,2,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,128.999995,8,31,13,17,16,15,18,14,32,36,35,6,24,25,26,7,28,11,12,33,27,37,30,34,0,29,22,19,21,20,4,3,1,12/8/2014,13:09,12,8,14,122,130,122,130,31,46,0.954545455,0.954545455,Pass,5,5.5,2,4.5,4.5,2.733333333,4.5,2.5,4,4,3,3.25,LowPower,NoCredentials,Female,WorstGrade,0,0,1,1,0,2,-,CommunalMale,Communal,MaleTarget,7.2,-0.682539683,-1,0
IthacaCollege,124,2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/8/2014,EH,72.5,SR-II,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,130,31,46,,0.954545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,125,2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/9/2014,PH,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,131,31,46,,0.965909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,126,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,12/9/2014,PH,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,131,31,46,,0.965909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,127,2845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/9/2014,AKG,72.5,SR-II,10,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,131,31,46,,0.965909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,128,2473,7631394,19,357,330,354,351,348,345,342,339,336,333,6,5,5,5,7,3,5,6,6,2,5,6,4,5,3,7,2,2,3,2,3,4,3,2,2,3,4,4,3,3,4,4,1,4,2,6,Biology,0,2,2,0,1,2,2,2,4,5,2,4,4,1,3,3,4,2,1,2,2,7,4,5,4,3,2,5,65,3,3,7,5,4,2,2,2,b,12/9/2014,AKG,72.5,SR-II,,6,A,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,132.0000019,20,27,9,13,11,10,12,14,31,36,35,4,16,17,18,2,28,25,26,34,33,37,30,29,0,32,8,5,7,6,23,22,1,12/9/2014,14:43,12,9,14,122,131,122,131,31,46,0.965909091,0.965909091,Pass,6.5,3.5,5.5,4,3.5,3.066666667,6,2.166666667,3,4,5,4,HighPower,NoCredentials,Male,WorstGrade,1,0,1,0,0,2,-,AgenticMale,Agentic,MaleTarget,4.6,-1.015873016,1,0
IthacaCollege,129,2485,7635879,19,357,390,354,351,348,345,342,399,396,393,5,3,6,4,6,6,5,4,5,4,6,4,5,4,5,Asian,1,2,2,2,4,4,3,3,4,4,3,4,3,3,2,3,2,3,1,1,Psyhology,1,0,1,0,1,4,4,2,4,3,3,4,2,2,3,4,4,2,6,6,2,5,2,5,3,4,3,3,75,4,3,6,6,4,2,3,2,b,12/10/2014,HP,72.5,II-SR,10,6,B,Monday,4,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,240.000002,2,32,8,9,12,13,11,10,27,36,35,21,4,5,6,7,29,18,19,28,34,37,33,30,0,31,25,22,24,23,16,15,1,12/10/2014,12:16,12,10,14,122,132,122,132,31,46,0.977272727,0.977272727,Fail,5,5,3.5,5,3.5,2.933333333,4,3,4,4,5,2.75,LowPower,NoCredentials,Female,WorstGrade,0,1,0,0,0,1,-,AgenticFemale,Agentic,FemaleTarget,4.8,-0.182539683,-1,1
IthacaCollege,13,573,7434910,18,357,330,354,351,348,345,342,339,336,333,5,2,3,6,5,5,5,2,5,1,6,3,2,5,2,6,1,2,2,2,3,1,3,2,3,2,3,4,2,3,4,4,1,15,1,10,CMD,0,3,1,1,1,4,4,2,2,4,3,2,4,2,30,3,3,2,1,1,1,10,6,3,4,4,3,2,73,5,4,7,7,4,2,25,1,b,9/22/2014,ECH,76.5,II-SR,10,6,A,Friday,4,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,99.99999949,25,34,11,15,16,12,13,14,30,36,35,18,7,8,9,10,28,20,21,33,29,37,27,32,0,31,5,2,4,3,24,23,1,9/22/2014,13:48,9,22,14,31,53,31,53,31,46,0.079545455,0.079545455,Pass,6,4.5,4,5.5,4.5,2.666666667,4,2.5,3,3,3,2.75,LowPower,NoCredentials,Female,WorstGrade,1,1,0,1,0,3,+,CommunalMale,Communal,MaleTarget,3.6,-0.682539683,-1,0
IthacaCollege,130,2970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/10/2014,HP,72.5,II-SR,,,,,,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,132,31,46,,0.977272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
IthacaCollege,131,2496,7641260,21,357,330,354,351,348,345,342,339,336,333,5,2,7,2,6,5,5,1,6,3,3,2,2,3,2,6,2,2,2,2,4,4,3,2,3,3,3,3,3,3,3,4,1,1,1,4,Business Administration,0,-1,1,0,3,2,2,4,2,3,3,4,2,2,25,5,4,2,3,5,2,30,6,6,2,4,4,2,67,4,4,7,7,7,2,25,4,b,12/11/2014,CH,72.5,SR-II,10,5,C,Friday,5,9/15/2014,12/12/2014,88,0,1,0,0,,0.5,0,0,1,1,0,0,,,,6,700,500,,1,0,4,1,1,0.5,Plastic,198.9999969,12,30,16,21,19,20,18,17,34,36,35,23,3,4,5,11,28,25,26,32,29,37,27,31,0,33,10,7,9,8,15,14,1,12/11/2014,12:24,12,11,14,122,133,122,133,31,46,0.988636364,0.988636364,Pass,5.5,7,4,5.5,2,2.933333333,6,3.666666667,5,4,6,2,HighPower,NoCredentials,Male,WorstGrade,1,1,0,0,0,2,-,AgenticMale,Agentic,MaleTarget,2.4,0.484126984,1,0
